1	7.37858e+06
2	3.84812e+06
4	2.54375e+06
6	1.66636e+06
8	1.30035e+06
10	1.31415e+06
12	963521
14	806950
16	698812
18	825255
20	670789
22	565549
24	617422
26	667046
28	539918
30	559573
32	625118
