1	4.08181e+06
2	2.75894e+06
4	1.82505e+06
6	1.36614e+06
8	1.07037e+06
10	882352
12	804434
14	693517
16	658663
18	596811
20	554066
22	655970
24	632368
26	645273
28	593918
30	616743
32	603401
