1	32122.6
2	20098.2
4	15455.8
6	11384.6
8	12925.8
10	8255.8
12	12208.6
14	12026.2
16	11381.8
18	11023.4
20	14954.8
22	19373.2
24	24107.8
26	12514
28	19581.4
30	14005.6
32	33539.2
