1	159591
2	170829
4	85044.6
6	52878.2
8	44155.2
10	40093.4
12	36979.6
14	33824
16	36787.2
18	31846.2
20	37763.4
22	37097.8
24	41900.2
26	37778.4
28	36781.6
30	38066
32	42238.2
