1	3.59973e+07
2	1.85625e+07
4	9.61191e+06
6	6.5494e+06
8	4.89655e+06
10	4.05978e+06
12	3.34519e+06
14	3.09523e+06
16	3.42499e+06
18	2.53631e+06
20	2.95872e+06
22	2.39022e+06
24	2.45724e+06
26	2.27594e+06
28	2.09726e+06
30	2.03544e+06
32	1.85641e+06
