1	16706
2	9692.4
4	5382.4
6	3975
8	3393.6
10	3380.8
12	3477.2
14	3558.4
16	3415.2
18	3609.6
20	3737.2
22	3987.6
24	3843.2
26	4020.8
28	4092.8
30	4275.6
32	3882.2
