1	32631
2	27823.6
4	12468
6	18276.2
8	28092.8
10	18543.4
12	24147
14	33892.2
16	25437
18	66036
20	39494.8
22	40568
24	70722.6
26	72651
28	51295.4
30	44757.8
32	66346.4
