1	3.98933e+07
2	2.48171e+07
4	2.08736e+07
6	2.08837e+07
8	1.43814e+07
10	1.24949e+07
12	1.05614e+07
14	9.82014e+06
16	8.59662e+06
18	8.7599e+06
20	8.30647e+06
22	7.51861e+06
24	7.94966e+06
26	7.78836e+06
28	7.14874e+06
30	7.06128e+06
32	6.99861e+06
